9419 27044
2545 8170 -603
5631 4536 -598
6551 9115 897
6048 7756 -326
5625 958 -821
6728 2452 924
882 7493 190
8018 7800 -539
246 1134 845
45 8328 19
2571 2367 526
6509 7046 379
620 2926 -168
9231 4196 -22
950 1319 -83
2044 1530 801
9041 6173 998
8363 2420 -763
1369 6939 -736
5100 6675 -949
2947 2636 325
4711 3948 -348
4355 3543 546
4128 8633 792
457 2631 961
9377 7923 978
8375 8726 -828
5159 6120 -232
1829 4184 621
1013 7419 -710
3305 3734 -711
997 7334 -553
5208 4664 542
4777 3701 -417
1019 7199 900
8783 8768 -564
6007 3327 942
2036 9134 -732
2633 2560 -425
2877 418 671
8951 2345 321
6709 5985 372
4626 7021 -339
5643 2792 925
3452 938 299
3838 2245 -182
4049 6433 705
6187 8088 -250
996 1009 -593
289 8050 110
6114 6744 903
3740 4892 88
6436 6555 128
645 4400 862
2665 8934 -663
864 2651 -165
3584 9116 -628
9380 3984 -314
597 5271 -658
3459 199 314
8271 311 203
1481 7085 80
3837 2330 873
8770 452 142
1434 2732 -618
4210 5759 471
7814 6715 540
99 5516 307
8372 4037 -907
5700 8338 -439
204 3239 -265
870 7988 694
4151 1678 386
300 7391 584
3630 7407 -918
3608 8375 -670
1970 49 759
5380 4324 273
4274 2220 829
7784 6894 222
647 4575 347
8843 9220 333
7565 6547 -876
1599 6315 440
6 5024 -979
904 237 -955
6262 2144 -103
6911 5526 321
870 2862 -553
8664 2650 688
6350 1637 -175
7041 7817 -853
852 7329 -49
205 2267 129
8289 8131 695
1419 3034 197
457 8885 785
8328 9045 273
6312 4087 -114
4720 4253 260
4550 2784 -868
3229 855 -227
9315 1608 -295
1699 2282 -328
606 8713 -994
2994 8290 -361
3435 4175 -566
1075 5272 878
6523 6949 -542
3822 2403 -210
9042 1465 -6
6794 1917 -283
6119 180 238
3614 2069 447
4176 8813 403
6431 3836 886
5773 9128 218
261 5765 434
8058 2005 -888
5663 6453 -956
7655 2371 929
3295 6294 973
219 7279 574
6801 7309 256
4648 8347 998
2716 5184 250
6730 5475 710
4321 4760 -590
1970 7322 884
5873 6204 789
6269 3227 537
2711 6215 -940
6010 1828 -413
821 1327 -807
5858 6984 264
3129 948 491
655 7867 452
7793 6170 484
8583 3241 -569
4435 4656 786
7672 5871 -368
5386 8721 563
5867 6735 177
5453 9223 -852
3552 346 99
7449 2568 -380
4848 8836 -27
436 5892 -507
1065 7969 -487
3135 2017 -482
1894 5808 652
6918 8978 -248
540 6952 883
281 723 520
2018 1285 336
6812 6118 -60
2565 6653 798
5367 8850 162
6791 7122 111
3717 3389 357
1705 789 202
5535 4645 923
6355 5881 -471
3726 4956 -781
4742 1216 928
7053 1115 388
5856 8423 390
8253 3417 35
9346 7459 -760
2129 7641 150
3729 2928 -750
4087 7346 -349
838 4278 -846
7878 6275 -221
8476 8808 383
1200 238 134
6997 890 -899
7457 2434 -848
6025 8573 -378
5452 3249 -619
8231 3507 128
6001 8985 -27
1287 7832 -13
8693 6684 475
7732 3735 957
8878 7979 -146
1323 6949 -570
8043 7128 -517
3003 567 -219
7725 807 -744
7160 8252 208
639 8959 -617
6775 8250 835
949 5939 -510
4677 6889 -617
5484 7805 -945
2434 7937 168
2193 4515 724
468 5233 208
350 8166 864
3937 6340 -700
9274 2733 140
4499 9308 584
5011 6730 -959
7996 1334 -235
3165 9179 -368
8324 3641 -586
7250 6365 -167
7176 2865 55
7711 8807 333
5096 5969 -730
201 7289 -442
4348 2659 -24
4966 3237 -420
7681 2588 998
2623 2293 65
4976 4816 -950
7821 2678 -862
117 811 -22
5527 2839 385
2551 8659 955
950 5860 -7
3989 7803 -105
8527 2820 -449
8452 9100 666
649 2401 789
7298 8046 -74
9104 5674 -652
6716 1303 441
7810 2035 567
6436 5163 -292
6379 1711 -309
8853 8975 -537
291 2979 581
1504 2696 220
6712 9410 894
6959 114 773
651 2824 -490
865 4149 -778
5923 9198 -530
3687 3054 69
8798 2126 -1
6425 905 469
564 2102 -645
7200 3508 -42
1434 5627 264
4398 6238 472
8442 6102 -963
6308 3227 -820
6754 8224 52
1512 4200 802
7465 6343 161
6615 6841 -785
2440 7899 -379
6478 4761 -989
1353 7235 2
503 3845 -185
6261 3781 66
301 6268 755
7800 8724 -177
5608 8836 -992
8407 4146 -584
1819 4820 706
6083 2251 835
9019 3994 26
2625 7145 30
5672 3462 -733
8938 674 168
2408 3762 836
2371 7359 -79
7403 3418 675
1444 3351 -92
2592 2697 -875
4437 3733 -196
4067 4637 -18
662 7922 -122
7841 1403 505
6079 1804 587
9057 6548 -648
8435 8469 -86
4538 977 -602
9326 539 -257
8034 3309 -452
6998 2458 -840
4171 4105 -749
3085 7166 -520
1438 3663 -155
323 6184 -140
4105 5163 397
8144 6262 -878
839 9418 932
7471 2862 143
1014 5618 536
2021 958 -459
3253 1118 429
3504 2994 -874
1974 1229 -177
1283 9162 -421
6128 6687 734
3934 9293 -957
1674 5948 363
4236 3948 -221
7265 1035 645
1140 2874 531
660 7955 873
4887 8187 -840
3306 6325 -26
7164 7676 -800
8070 7381 -77
1864 5692 832
9138 4600 -523
3612 1508 -853
8303 5631 -271
5936 1635 147
703 489 533
5171 6144 952
7522 3228 901
294 8218 125
6489 6606 363
4354 5343 -804
5960 2443 -556
4512 9240 848
7069 9311 -798
5058 285 -554
1891 7351 862
4451 6437 153
3753 3672 -756
2140 8374 178
1203 6063 340
8026 1632 -361
9365 1106 792
4076 2914 279
3667 8552 -183
8795 3642 -199
5312 1087 117
2663 3639 -321
3772 1181 -949
8642 8052 112
16 3870 -575
8635 86 -20
5574 3400 635
6440 4709 501
6738 8209 -671
5022 7231 -182
510 5905 895
2317 7768 -851
4060 3443 -49
4610 4930 320
6637 5093 -286
345 9050 682
3911 6022 -648
5008 7699 -961
1699 8896 659
7327 4712 -829
4210 5465 693
5764 4882 834
385 8612 304
3070 4200 -376
4223 4169 371
3801 5890 -316
6091 299 -922
7930 4016 -503
1202 3812 -694
1956 2882 -307
8239 2917 189
261 3909 -920
51 6499 785
2973 3518 -803
7090 1498 -857
2485 5223 -321
8844 2587 -701
4422 8291 241
9249 8273 -877
5059 9170 -979
4975 665 -707
8827 4619 422
3505 2684 -338
219 3036 -432
4425 3804 277
8023 2176 59
6588 5053 -628
9159 6400 608
7913 1480 67
7832 4100 -759
6757 3917 1
8197 6923 619
8923 864 93
2837 1691 -392
3205 1771 812
2339 8664 -12
8098 4189 660
1849 4964 -686
704 9254 -703
7116 3632 765
7963 4825 290
2102 3040 -352
2535 3867 -667
3983 8757 538
8798 4398 -293
5363 3523 -426
862 303 -16
8003 5959 -358
694 1469 -688
3368 5644 651
3802 9101 -339
261 8821 2
5014 4385 802
3730 4006 897
8520 814 -648
7264 3849 -830
8943 6113 250
8849 7349 544
7044 5148 -459
7712 843 -898
4486 8859 416
1457 2613 -528
1201 4523 726
2658 4562 -690
6738 7406 189
5932 7353 772
1275 222 952
5199 2921 -562
6008 6042 -859
5580 8635 615
1020 6046 -668
6182 7270 -22
6126 1339 -331
8640 9137 477
6586 6644 186
3465 6366 430
8679 404 792
5332 5671 -411
7984 7777 -172
1867 2659 835
5477 2697 -126
4041 8539 840
3239 2918 999
2432 6068 578
6909 4742 -180
784 9395 -207
4797 6750 -810
8584 5377 16
6961 8335 24
5085 6159 358
8055 8298 -319
439 4144 -343
9189 5515 984
1029 2742 393
8888 4316 -984
4494 1072 -5
65 8864 -312
6400 1719 -768
4227 3874 -24
286 5761 -467
1383 6751 -56
2578 1968 -536
8322 8990 932
666 9262 503
119 8586 856
5538 2880 -360
5907 3991 -785
998 3020 -118
5362 874 -677
1924 6378 -551
4491 2503 -318
2927 5434 483
7313 9244 882
844 6375 -637
5369 4190 -190
2763 855 -159
3684 2119 -687
5557 1157 990
71 7406 -709
3465 7318 202
2106 2538 -264
7078 7472 -597
9098 6579 -963
442 5882 110
3746 6814 -451
7623 9027 769
695 8597 -659
7551 2136 769
8256 6842 -270
3073 7580 -244
5969 7825 -136
4785 6177 -212
2774 6083 -31
4172 8136 362
7431 3447 693
866 2734 -57
7108 4441 -15
8515 2737 294
3797 980 -138
61 3874 32
658 2318 -368
3559 1481 -543
5905 3161 -561
1238 231 -627
1218 1057 711
8508 3170 6
6680 3502 -246
8320 1288 490
3610 7 -824
7740 7667 -902
7810 8372 -176
2316 6283 -266
5086 8768 994
3143 1800 -610
3886 7108 -67
281 8013 -821
4413 287 -776
8583 9346 -821
8249 7047 -142
1865 7548 191
917 3701 -317
9378 6978 354
612 3956 -385
7233 4860 213
9103 8861 959
8320 2643 997
2281 8454 -249
4257 4990 -811
8870 5562 -976
1791 3793 215
2360 8132 889
5370 7089 585
3181 7822 -802
3908 3363 -141
39 9373 -939
4536 5743 94
3171 7125 -627
592 9055 56
3683 2028 774
4561 6476 -889
100 3764 544
6629 4431 -372
8422 6723 -860
8247 2762 589
1795 9312 -889
1352 4878 -546
1133 3040 395
8598 2741 127
7304 1278 -779
6761 2423 695
3973 1587 -777
1009 3213 -578
3063 5536 78
2042 8111 -936
3399 5801 -172
1621 831 730
7297 7842 -836
8954 1303 301
5597 8310 848
8045 1008 234
9318 5182 820
5473 6727 275
3707 1726 546
3429 7512 382
2649 2523 813
3149 2102 -347
6265 5173 -751
5586 6565 563
9341 4393 623
9078 3724 231
5443 610 -317
6777 5698 -193
3085 4629 -161
3445 4132 912
4647 6241 -761
7476 1871 683
9031 3704 729
7708 8539 -471
5063 4695 12
6110 8821 892
7738 421 248
8552 272 -110
4092 4134 813
6235 8624 3
4292 2364 393
9311 2884 99
531 4153 -234
2687 8124 -496
682 7848 864
9145 8988 -685
4850 9337 225
8979 1171 885
7883 5858 896
91 5074 -706
991 514 -828
4173 4785 484
4326 9120 557
3586 6495 -306
6182 4125 -100
2521 9207 709
7551 3375 -309
2413 686 -276
682 301 326
1726 7409 163
4757 167 -817
6883 456 518
6155 8232 485
1862 2685 -251
9089 300 -303
29 1545 -704
4323 7565 858
1820 3094 -298
5308 7315 152
3294 1449 -985
1053 6451 307
1629 5713 674
4180 5915 105
2748 3688 73
6333 2434 913
6255 5599 -320
4416 2917 -871
4986 5207 147
7952 3502 426
2818 5603 -135
1642 6886 134
5261 1536 445
7991 1076 350
121 1517 -995
3493 1289 551
126 4098 807
8308 6156 -975
3776 1094 527
5489 6529 -973
595 2573 260
2719 8243 -399
3848 406 -82
4088 3191 315
1139 6684 -141
4201 6838 -246
2160 8531 783
5494 4132 -738
8528 2484 -171
624 2389 672
4616 3039 671
6441 7637 -295
340 5288 280
8475 6421 719
5588 7100 212
307 7797 -113
288 100 900
6995 5168 -101
2936 8630 -9
5850 2135 -292
9312 4688 91
2696 3930 568
4581 9212 -222
7544 8543 872
8954 3067 473
9074 2823 68
1561 8185 449
5312 2251 516
7622 4409 215
8248 4615 -459
8493 792 96
6725 5235 -468
689 6003 -846
5306 7699 645
6140 2225 -125
3843 7208 -808
8274 4636 -412
6558 6844 660
1295 7042 -895
3379 6435 63
6983 7509 719
9096 7314 824
4588 8061 382
1514 1690 231
6994 951 -155
3179 7479 -631
7216 5483 32
8761 644 -886
2318 2435 -255
6754 3329 742
8003 656 42
5544 971 -834
409 9130 -845
4078 441 659
4480 6034 534
5790 4341 -98
3357 8181 -485
4644 1692 55
4851 5065 953
192 3343 -652
962 2943 -651
5074 183 834
5584 2651 -892
5618 1383 -660
2938 4727 -910
9039 4257 4
2357 522 -698
9166 7555 57
750 8172 -100
8985 8288 38
9404 7025 167
430 2803 -990
3572 9174 465
5894 8820 -655
4642 1757 -395
4318 1816 -932
6025 80 560
8109 3020 -836
8299 5628 513
2064 995 -82
2923 1888 968
8357 2169 -758
1627 753 -951
673 6565 -559
4866 9072 750
4666 6337 -471
3432 6600 -171
6670 7383 467
4045 5095 642
2671 2717 -417
1457 8355 766
5623 8012 -511
9213 532 935
2703 4513 -873
7080 4256 885
4183 1565 885
4419 1272 876
4472 6837 54
3803 4938 -194
7544 3766 -364
2129 6144 -210
7798 245 -281
3864 7295 -640
54 1921 -894
8558 5412 577
6286 9393 489
6013 2500 182
3466 2803 994
2618 2614 -249
4978 1016 814
5746 7682 -819
2073 2885 -21
7463 8899 -1000
4543 9157 -233
6336 7244 648
7063 338 927
1941 4472 196
141 1251 563
7954 31 -437
4475 157 -606
691 4270 -672
2109 2820 -821
1630 6062 358
9331 5148 -194
1091 1254 -260
2089 5276 468
612 6002 766
9045 1960 348
3097 3975 106
6794 8905 621
1397 1694 -871
5769 4921 -623
7664 3522 767
5896 6330 590
640 4149 -222
5619 1723 -363
2625 3189 -190
7377 7332 -41
3976 6781 585
1742 7935 670
2154 2750 747
2686 7245 -732
5474 5986 -369
9233 7316 -100
4547 4548 990
6039 4738 -977
2173 3027 409
1939 6421 -947
2269 4884 242
2614 6753 -452
1495 8655 524
3280 8898 540
7279 5412 810
2740 4188 -938
4248 9126 -530
9163 169 -499
4286 2624 331
2532 8968 -908
2485 4114 497
6665 440 -64
7542 6773 239
8127 2029 57
5624 5710 -667
3239 2935 615
3 4527 -223
4102 7454 26
6263 5010 -29
637 3748 410
3103 1362 1
3901 2099 -159
1233 2406 -140
8776 2640 -448
5763 6047 -659
2526 9407 -829
6735 9324 -178
731 6871 -778
1917 3309 -669
3741 5246 -809
6090 1097 -462
8645 8572 912
4219 3147 325
1187 8458 198
6640 4346 523
7712 1427 -222
3939 7443 -882
6080 1979 437
2414 5575 347
728 652 -58
3479 8329 -446
1829 6469 425
5989 5884 -34
5255 8236 -146
7673 6713 -902
4237 9357 -469
9374 9346 -866
9101 5268 10
3573 5608 -917
8496 4743 348
4231 3866 -170
5647 3955 -51
7462 9202 -651
8188 877 -173
6254 9061 894
3856 2647 564
1492 3197 369
9384 8661 -109
2254 3876 -245
1501 7794 544
5389 1655 -549
5843 1817 746
7978 6075 -74
4609 3472 357
6458 8715 -64
5319 7078 213
6694 513 988
6172 9082 982
6233 3430 277
3672 3481 -740
525 4481 -899
4413 6557 749
1627 3776 -825
9291 4831 551
4375 8615 944
3413 6026 219
685 204 -728
5748 770 -546
8331 2373 999
1161 4174 -547
1718 9168 -160
4218 3856 -352
7190 2411 994
5915 1040 -616
2790 8677 368
2856 3114 823
7958 2344 -598
5266 2036 606
968 7620 -216
7298 7156 -938
6047 4952 -594
6213 5098 421
5216 7580 500
2242 6548 -889
1625 6949 -272
5431 5296 -929
1014 2104 373
6954 8574 789
8236 2898 -509
7015 3027 -798
6304 266 -118
7781 668 680
161 3833 598
7011 7135 449
2588 4514 -690
9382 10 281
7169 3015 464
5664 3479 -308
2233 5036 -850
801 5322 760
5355 1891 -806
1957 6565 -542
2218 391 -623
5577 6242 -224
1713 7240 -875
6036 5874 249
5574 1048 -219
4323 1007 383
9294 3566 875
3717 3573 491
750 1733 -878
3157 1137 -468
6405 5213 590
3800 1579 -562
7837 4650 -661
6170 238 468
286 6843 617
4487 1458 790
8453 2168 -916
1618 189 83
1060 3801 388
1815 2466 216
6338 2650 -789
6509 576 -111
54 8481 65
4311 26 602
2328 7789 893
935 3105 -416
7487 1027 -491
4245 8119 -895
5571 7095 297
9100 2848 -940
2573 556 -30
1089 8962 672
5425 1877 -65
5526 5805 294
1684 6469 778
8729 4365 12
3887 5541 -149
4345 4750 281
6982 5401 686
1163 4407 -220
136 2627 563
7990 4456 -409
7223 2789 -279
2260 3597 -642
382 6313 589
7902 6315 459
2154 7620 667
1557 2644 -963
4907 2015 -104
3708 9001 387
5870 4765 797
5794 6823 -91
5361 997 793
6798 4247 -619
1978 4066 -322
6151 7457 -551
4910 1801 83
5391 7367 -467
5972 3357 -439
2704 6532 164
4163 6533 421
8371 6260 185
8684 8154 350
8490 7614 743
2664 8804 815
8554 8115 -59
2587 1176 607
4146 7076 -46
4881 5163 -919
5369 4515 16
2722 5451 238
2781 3943 -264
2181 7181 683
5326 1482 820
6441 4645 890
448 8690 169
8865 9186 -145
7559 592 548
8902 3370 -956
1287 9020 -403
7997 2185 -512
521 3229 382
6350 5477 908
6877 5341 -564
2257 1750 -149
46 4645 654
9008 6992 863
5205 957 697
5664 3432 -487
2559 2144 -512
8147 3891 932
197 1305 -159
9339 7031 633
8278 1447 -613
4477 6295 436
3559 1291 -508
5919 1759 -782
659 5134 622
7629 2172 877
7686 3804 -647
2240 83 272
2053 4187 -522
8470 5918 -599
1003 8866 402
8538 2653 197
6944 9219 -401
5396 1398 -120
310 8083 31
604 5522 -994
4015 3437 770
5699 622 956
6143 8846 -886
7120 2616 498
2032 3827 -864
3379 6950 -654
1008 7802 -84
9286 8693 -145
3590 7748 723
2983 9088 -992
1976 8006 485
1421 9182 -908
7193 4338 -402
2332 8978 -66
8477 1894 786
5715 7913 824
3338 7359 179
6081 6362 -592
2085 501 111
7372 6142 -438
8769 9384 -968
422 4237 0
1194 2295 343
1119 4720 386
5826 928 -323
6200 7285 -973
2112 7487 800
4128 2419 417
7697 3490 -622
1261 915 -220
2740 6617 -742
8072 1223 -655
8127 8737 -414
7121 7651 -820
8160 1842 107
3929 1444 442
2064 6961 -447
981 3 -951
7533 5186 -902
2034 3907 -677
901 116 723
3119 8889 996
1718 2688 722
5606 3519 129
1163 98 -656
3930 3596 806
2033 5164 104
1217 2794 510
7833 1769 129
1246 5808 -312
6796 3734 -77
2378 3913 435
4709 5723 335
7563 157 568
3563 1978 656
8052 6808 940
2630 6027 610
4469 7085 872
943 5577 836
9222 6594 -887
6210 7529 -365
9037 9257 -231
119 4798 -992
8378 7191 -482
5370 975 123
6707 577 -89
3460 5031 432
3704 9149 -26
5762 5915 730
523 7501 -799
5622 5513 98
4812 6359 701
1814 3665 895
2423 7849 -564
5483 3486 891
1661 3987 -657
5153 3760 -67
6741 7475 -816
2932 2381 146
4758 2857 -694
3734 1497 -819
8063 3041 -930
7980 2082 -504
6900 366 -247
4262 1537 -812
5106 4957 625
4961 7975 -543
4572 5023 606
6252 1564 521
2244 5546 189
8046 2401 305
2334 6590 915
3959 7866 -529
4785 3197 723
8659 7138 239
3533 7731 -113
451 5392 -927
5266 1336 445
1887 526 -128
4474 1211 -340
8859 7757 -316
7613 4270 -427
67 971 -710
7217 1511 -750
8849 5599 -567
9178 5496 901
1281 3104 -169
9140 5977 -798
3259 2530 208
4968 3106 -448
6194 7727 -360
5055 6559 548
4812 7981 729
3397 5060 -686
5732 6393 309
2079 7311 -281
7744 8095 -247
8974 8497 612
9256 1587 -651
6907 5659 -161
7294 5055 -19
6715 2773 -245
8144 5229 257
9226 8102 755
7543 8508 -851
195 6049 653
4191 7626 -924
6146 3818 796
661 8510 149
7986 169 664
998 6468 -735
1721 4191 -262
3184 4835 66
5123 5990 139
427 6365 -632
2708 5428 -880
1879 3356 -674
3825 2540 -909
1121 6726 661
7549 3098 545
8471 6640 -496
2815 5753 90
584 3812 90
6681 6555 -800
537 9095 -618
5922 9164 -119
8695 6832 728
681 5548 728
1017 6154 -93
6880 8479 -980
95 6802 -365
8272 1954 -472
9006 5568 215
7466 3020 -524
3618 5212 -592
7020 8571 -229
6008 4717 -107
1053 1471 931
1957 3752 -451
4937 2212 -418
5207 3750 100
477 2699 546
4319 45 771
7627 979 -566
1839 6218 298
4198 1359 -303
3466 6997 -729
3349 3466 781
3846 54 4
9382 2970 -940
4392 8586 160
7006 592 -691
8330 7607 54
7957 7829 131
2870 8704 -23
3696 15 -685
2584 2545 868
6224 5517 905
410 6138 965
4326 6245 -458
1759 9205 -201
2297 218 -111
7407 3139 633
921 7864 290
7472 3985 -857
5850 4342 -924
845 6216 259
4246 4167 335
2093 3825 -169
5348 756 671
9155 2730 -691
4209 77 661
3311 8272 416
7803 3692 262
2961 7252 -933
14 7589 900
4054 2585 610
8511 4783 446
667 9008 -890
2603 2554 633
2080 3058 590
7987 6755 10
2328 8913 260
8736 7272 852
8516 2422 -425
5199 40 -836
5860 1503 671
4880 8779 337
458 1539 682
8739 9308 -444
9273 5162 -95
1435 7910 -981
9146 3111 984
5038 887 85
8267 6725 257
1425 5097 -89
2979 1198 947
8016 1340 -986
5249 4146 45
7659 2347 288
3671 725 8
7757 661 -453
9066 4392 -351
2666 2982 997
9279 3938 592
4316 1328 502
3826 8903 922
4558 130 -296
8507 8141 -409
2039 2900 360
1687 8491 371
5418 8875 222
3787 5022 -237
6975 4394 287
4596 4325 -838
6517 5733 -496
5931 4041 -688
2072 7739 -536
72 5440 568
2696 4388 -490
5893 9206 -141
7189 7291 569
3725 5966 -154
5836 3098 190
9324 3301 138
6184 5062 -683
3412 9294 227
8934 9398 -211
8980 6614 -319
2877 6478 999
4431 5699 -45
2666 7708 844
765 7744 -838
7867 5597 35
6467 4464 -724
3791 8343 25
5592 1295 165
7740 4560 -500
5114 5626 631
7775 1747 152
4814 8999 -3
6676 7847 261
3609 6014 -702
1164 5304 -74
9377 6260 453
5875 7736 490
6166 1276 -331
550 8133 -595
4375 7565 80
2363 1342 688
3732 1522 69
3645 4966 -611
8555 2153 -126
7660 4294 665
1778 8639 -65
2217 7584 829
6229 1129 6
3238 4726 478
1286 5550 -961
404 7954 507
4352 6667 -142
8893 8083 -370
955 7405 743
6767 5297 704
2579 5035 678
3318 8162 -973
4702 6408 18
8895 5806 -328
6977 286 -429
6987 1920 974
6455 2983 -339
2316 757 -639
2786 6585 -656
6953 788 845
1150 1371 765
7573 3501 -767
8437 5493 -36
8019 5620 436
7710 2925 -709
3189 3729 969
5580 2504 277
4065 4744 -384
5157 8786 392
3223 2572 963
6576 2932 625
5383 2026 173
2353 3635 437
7893 7321 -739
4488 4446 606
6275 3935 -212
4381 3866 -476
276 4818 -604
1270 7093 -799
5700 3517 108
7304 3959 -602
6455 5827 -387
1239 4378 -419
1769 6805 546
7866 6955 -800
5728 3507 795
6425 3352 -329
4212 8276 -512
4145 26 334
8162 7442 392
3372 1086 832
4108 2254 553
2649 7703 615
1067 1289 -184
620 6885 -503
6936 6874 -76
4553 3140 -490
7945 3101 154
6641 8430 -408
6120 2328 -502
5112 4954 862
1329 7349 -434
1032 7765 -72
7095 6518 -875
3100 6334 -813
7454 8955 -10
8468 5134 709
7651 5637 553
2357 5716 314
3039 1557 137
7926 6765 -455
3273 8325 41
587 5198 -41
7908 2843 -571
1180 5189 408
7841 3071 175
6218 3711 -136
9307 8849 464
589 8113 227
5253 6467 -731
8799 9204 -83
8165 4807 -602
3816 5686 313
2433 908 526
5205 204 -522
5925 1727 193
5252 6857 764
4880 640 -590
7260 4893 128
4119 3169 264
1639 6671 985
931 9207 701
1495 7494 504
894 3739 -737
8228 5263 -62
4748 2142 131
6530 7342 635
4266 2355 591
2349 5809 879
4516 7161 651
7236 2083 -586
1380 8396 -124
6272 8811 -586
6054 2884 -829
5192 2369 -731
7261 1661 -750
7331 955 659
4578 1616 400
7679 2924 796
1483 8403 -416
6551 5191 -879
1664 933 -633
697 4356 -964
4740 4511 295
6352 6222 -704
5013 3632 179
9216 9033 -429
8492 5986 599
5646 7991 501
8495 3337 -467
1719 2315 -353
5522 337 387
2495 1855 -933
6890 5665 -362
3640 7443 549
1191 7119 -709
6290 6449 -280
4735 2301 -806
5527 189 -266
772 140 615
1830 7192 262
7034 3690 -518
7552 7962 -548
1796 4768 -376
4983 706 243
5740 8957 -477
6411 3155 927
6118 2377 -448
9152 4515 229
1042 2743 -996
3177 4369 -502
664 3475 770
5529 5729 311
1158 6358 -716
6534 4247 -610
2604 8675 -570
3454 7429 -198
1974 9405 854
4647 3110 -492
3107 2529 374
1471 8168 -464
1547 1708 -969
9280 5157 -678
8161 1652 553
1019 2574 -838
1557 8839 565
6440 1402 200
3543 7178 -832
8125 4981 59
5436 1537 92
8870 512 638
3908 6422 -595
3908 5458 -955
5898 7875 -710
5919 7575 722
4408 2546 574
1312 4351 58
2311 6473 634
5540 981 -295
698 3587 558
7162 2541 -270
6790 1750 767
7345 4842 -366
6044 8953 881
5754 8088 -123
3862 2853 769
8967 1293 210
8657 6780 -828
4292 3995 -290
279 7547 253
5336 4075 782
5781 8326 -87
6563 579 247
9416 7450 -492
3514 3075 751
7897 4641 177
136 9235 629
8258 6600 -103
2996 1921 727
8114 7145 -304
5641 5614 993
1693 1989 -99
3972 6425 231
6848 5845 -186
4905 8589 -852
5623 7479 879
2828 8625 993
5094 7165 76
7591 494 308
4395 38 798
9229 4981 -94
4475 1408 -918
1340 4457 -515
2806 1382 264
2264 4028 -717
4131 2427 246
4307 923 98
4315 4483 -25
2156 8889 786
4069 8413 977
2709 6106 -169
3947 2912 -678
6525 7172 753
6284 9321 -305
3625 4520 318
3778 6587 -930
2076 2337 500
2852 6841 67
