19
939 954
339 788 -168
828 167 425
496 511 -7
79 485 201
866 782 520
578 182 -618
135 802 -541
458 922 -462
227 16 -395
138 867 -489
859 458 810
830 140 80
316 38 310
631 130 -757
913 50 -421
348 655 922
896 848 -776
544 327 -450
821 225 558
750 298 389
201 606 629
392 789 830
228 210 276
13 624 902
554 711 -593
766 748 765
607 105 -706
245 723 224
105 191 -191
757 71 -839
742 300 666
92 691 42
417 757 -665
261 615 -687
716 812 -187
707 513 7
629 71 557
346 749 138
827 36 987
262 838 -760
529 607 -84
201 219 -845
642 833 449
579 171 940
240 123 275
231 537 -132
182 478 645
698 145 -705
817 827 528
594 492 -355
479 195 934
912 188 841
137 903 693
712 33 -726
865 463 -99
296 267 271
22 338 998
539 527 468
830 142 260
881 836 680
329 166 561
176 572 557
919 426 53
596 394 -25
110 318 355
595 872 71
702 548 -589
577 43 687
203 384 306
841 660 97
771 107 -473
182 844 -951
772 25 -465
392 243 572
799 539 -750
783 365 177
194 367 324
646 706 -706
29 424 550
668 267 291
379 378 513
514 797 -173
768 848 207
196 356 -32
180 229 589
589 868 -150
167 803 -38
104 621 -990
177 258 -396
471 710 -965
411 448 953
719 854 145
95 632 -983
347 529 -725
662 506 376
298 261 471
449 190 72
107 494 896
388 784 -325
213 566 -924
484 30 427
914 859 669
66 459 -637
557 94 -395
37 655 -581
430 909 525
141 105 367
278 829 -480
757 777 -448
204 808 407
821 780 804
832 720 -284
286 611 278
579 45 262
848 4 582
807 197 190
745 202 289
831 60 -355
432 415 298
880 88 901
78 199 -331
213 195 811
571 843 133
485 70 523
500 798 -501
601 861 -801
82 194 743
363 2 -407
78 36 -35
572 55 -246
458 495 -34
588 685 -576
494 349 970
125 667 -904
307 587 331
473 371 799
640 905 -825
317 96 891
550 336 -150
615 180 857
35 612 527
233 354 -350
289 500 -866
624 132 -203
812 689 639
505 100 224
106 425 -570
727 411 -141
620 17 -395
870 686 621
899 181 470
543 56 214
238 70 -441
657 811 -332
592 840 285
84 351 -889
57 229 -121
642 148 992
591 816 -491
734 171 -954
780 244 -78
786 909 -46
102 792 -330
458 735 756
447 571 -20
316 420 371
710 541 -883
710 401 456
561 620 -927
185 208 702
875 715 256
519 918 -414
502 235 -385
81 713 -985
719 62 -767
162 832 127
907 819 9
456 15 425
852 809 521
479 418 307
872 364 486
726 903 -1000
563 766 999
218 470 -472
381 894 686
153 261 -304
25 136 -309
571 237 619
17 400 -4
356 320 -962
335 676 -444
24 324 -93
825 32 181
173 368 192
516 529 289
853 621 885
464 886 -725
461 72 590
559 636 -585
772 454 933
282 395 913
409 548 -399
650 210 -409
508 781 -998
6 697 778
484 526 -204
297 857 -348
68 696 270
882 640 -131
175 825 373
677 209 -362
419 779 824
506 518 -510
708 125 -374
421 113 316
174 329 916
753 487 -219
309 228 426
265 212 793
125 172 -510
774 797 -24
105 145 900
625 350 -712
735 743 -240
77 173 791
76 513 55
123 296 -702
542 154 349
430 2 874
98 416 225
649 844 -188
207 449 423
834 36 391
236 481 164
397 204 -752
868 108 -850
912 569 193
455 116 -170
657 574 430
399 549 -978
34 602 -532
2 11 745
758 598 -737
765 85 -103
912 297 364
51 489 532
222 588 667
468 228 258
519 163 -348
475 257 -456
630 609 628
35 670 -723
469 520 6
103 287 606
62 1 -704
804 240 865
602 873 142
877 550 -316
344 507 259
551 388 -686
919 477 -18
697 640 122
519 218 -375
560 900 4
501 717 944
813 30 -880
110 388 -517
107 358 671
552 309 437
84 613 -394
599 865 -427
800 467 94
599 400 907
245 306 785
319 7 525
477 305 -690
107 45 409
241 118 -844
592 666 775
512 218 -207
336 420 847
909 194 -123
626 596 -210
411 68 -486
838 557 -956
844 258 -831
709 923 -425
444 387 -99
417 260 744
437 525 -301
210 211 807
850 760 -986
480 353 -906
919 795 689
884 359 121
250 609 143
316 193 684
769 827 -392
189 695 850
649 555 555
263 701 -852
685 83 -470
799 296 68
381 323 -988
455 257 541
877 165 -160
898 544 829
312 419 668
493 695 971
694 524 -410
661 276 -56
322 485 642
392 378 374
486 256 -305
523 537 -325
711 594 11
223 699 -473
249 392 -334
205 701 46
593 53 560
236 400 299
823 299 231
756 186 -393
425 124 -368
13 99 -306
726 449 -951
370 846 94
186 12 -302
863 557 -820
334 711 -371
8 793 571
429 103 669
189 822 798
86 755 567
182 177 -420
771 727 433
219 197 160
745 205 -280
32 482 118
649 104 -244
2 466 959
634 262 -611
59 880 516
654 805 90
216 510 46
142 239 653
566 251 104
500 57 307
326 501 -541
176 441 394
827 379 -11
691 576 -568
261 148 -204
487 376 288
201 279 -623
472 339 165
396 699 922
660 109 603
184 5 -482
19 62 497
8 507 556
348 4 30
657 207 -172
312 685 310
163 611 -146
793 617 -517
884 79 867
719 248 -164
63 918 990
93 542 35
377 596 494
616 419 445
736 910 -402
123 366 287
196 850 841
85 497 -810
59 530 289
607 425 -399
388 165 -51
490 210 625
533 284 570
448 173 680
75 754 -628
424 705 -728
460 639 -702
172 152 -393
449 286 159
483 363 59
216 293 762
571 794 -207
564 553 -618
403 438 137
662 139 -632
642 918 18
453 689 428
419 564 795
411 42 -852
30 392 709
671 597 198
687 571 -910
9 588 -264
342 309 -29
499 385 628
285 693 -621
665 389 -139
868 196 523
730 485 -328
724 135 -214
890 4 236
918 639 -453
831 693 -602
785 727 -607
92 835 310
40 771 884
420 89 -847
447 248 -744
211 837 -518
824 752 -712
390 588 -118
354 642 -975
808 901 456
260 704 375
902 912 382
667 715 722
389 815 -387
261 145 -700
416 228 429
772 406 21
554 758 -566
19 69 -337
849 530 -814
258 463 932
744 756 -452
754 10 -2
184 486 -962
870 389 -660
378 190 -457
117 14 788
34 514 -959
423 892 -895
296 662 -724
821 396 748
44 223 -192
408 146 328
787 819 726
477 818 -848
171 659 -232
327 436 -777
48 622 952
317 787 -535
604 449 620
261 199 211
743 552 743
577 811 -875
910 504 -319
734 332 -645
652 242 281
482 190 -60
544 756 482
882 24 432
387 88 -192
51 406 672
388 680 -704
885 599 -308
87 589 63
493 748 -931
923 806 549
622 897 513
714 363 447
578 722 331
42 540 638
236 166 520
562 544 140
21 452 -630
601 696 -655
145 632 554
315 95 -985
430 230 -61
219 372 704
912 27 -322
808 536 13
910 783 -531
176 92 475
917 421 284
228 899 -227
112 881 -753
712 489 505
328 832 -875
879 742 537
143 833 -370
373 114 80
570 97 413
11 513 -251
161 481 -992
155 84 668
441 919 975
906 187 479
606 240 981
560 558 840
487 812 -537
404 659 -600
603 132 -359
593 876 186
721 383 -448
159 59 183
60 181 630
586 665 -335
875 505 -492
72 220 -850
448 337 -328
609 108 -189
418 690 -623
740 584 -765
661 750 -726
9 381 509
125 827 -140
921 413 72
728 912 195
685 601 941
261 570 339
804 111 620
385 129 -654
29 247 -297
617 197 -766
356 402 171
609 898 372
290 467 381
116 211 366
884 239 -116
485 366 -479
763 281 552
840 340 -419
516 248 -34
204 355 -540
815 93 294
589 682 -545
817 766 18
227 763 164
143 359 378
627 785 -163
779 239 533
532 38 -552
708 692 -418
48 466 930
717 26 253
386 35 722
249 797 -358
416 196 -280
908 186 -462
491 331 -754
124 63 63
701 242 888
166 789 -651
822 142 -783
867 418 -302
503 251 699
538 396 -349
402 533 -987
733 793 174
146 261 -797
165 56 -997
42 251 470
95 473 794
113 44 -823
363 79 952
807 22 -360
545 144 720
29 632 558
922 435 -665
188 484 -351
578 429 287
718 648 -400
97 759 -772
124 378 523
570 899 -120
719 423 -137
281 644 -15
195 521 -750
340 868 67
228 792 -488
571 134 845
844 409 -647
371 187 987
579 46 553
206 351 834
307 215 161
239 247 -833
569 245 355
690 295 803
94 39 893
599 482 832
878 510 -441
709 560 666
537 452 -596
504 490 392
507 373 -566
93 23 859
467 866 -927
582 394 958
637 356 -459
513 757 683
324 323 50
351 778 -53
256 714 115
831 45 485
248 112 -511
423 842 634
779 402 758
255 5 860
167 441 937
85 757 -400
471 391 394
592 192 -694
365 192 103
126 450 447
85 467 -634
369 38 584
88 546 642
428 155 -570
370 835 -947
740 282 -347
565 211 -488
707 773 -923
211 828 856
773 832 436
568 570 216
844 11 -923
717 447 591
466 581 -635
670 568 -48
137 476 -337
282 243 46
266 239 841
891 511 -42
437 17 653
100 820 -956
795 332 598
1 506 542
487 788 -268
429 455 253
442 144 -812
541 229 230
773 651 733
482 37 -361
116 431 382
509 516 -493
333 394 -124
634 364 -50
410 883 462
258 541 159
657 692 -342
121 205 -385
282 182 984
539 782 451
423 496 575
495 276 -102
637 177 284
193 835 -806
686 357 365
774 748 453
245 906 178
196 452 -934
223 19 193
910 832
310 842 -371
594 822 -939
596 524 -862
848 659 153
306 405 338
474 57 259
31 293 18
615 524 0
798 627 -148
695 713 -68
617 732 -153
521 689 -931
277 876 800
234 521 845
525 593 -986
494 109 44
441 660 815
556 371 894
137 95 -308
670 775 938
623 605 -734
393 210 268
581 174 -421
610 505 -290
732 49 -54
123 205 24
776 817 -310
743 536 130
888 194 835
112 725 -444
552 205 -125
621 591 34
595 745 987
159 669 781
130 647 -697
786 413 681
894 316 -945
811 763 -424
746 785 -72
377 793 44
267 513 -773
749 391 -44
493 9 -401
427 493 -212
705 608 -996
507 234 559
13 694 -980
490 511 -856
185 344 757
23 910 -786
827 22 -412
609 793 -777
234 906 47
781 671 564
691 642 -206
47 719 -389
831 455 -803
273 338 -846
832 748 -428
775 761 235
107 6 690
208 243 463
180 237 -632
35 893 -964
367 747 424
546 781 -915
849 788 -418
573 85 237
192 747 -517
560 195 746
522 550 -984
819 508 -643
303 806 -557
881 864 -302
661 6 772
291 218 -463
44 611 -841
455 246 -945
56 746 826
284 623 -792
328 849 -707
873 555 269
878 16 153
417 558 -575
557 198 -975
340 545 420
298 273 626
699 2 -401
269 3 -793
358 536 -974
443 890 586
308 719 -500
857 746 -655
589 786 -708
680 616 -176
126 853 -699
95 711 -263
588 155 857
256 609 752
884 386 -720
438 361 -952
310 456 785
572 307 -755
884 777 -413
725 51 -153
836 114 334
146 303 201
25 266 -328
143 404 -178
554 191 701
368 361 673
211 236 398
667 214 117
218 240 -146
354 470 -667
439 328 438
700 551 964
601 362 -979
208 436 -174
501 86 314
503 848 -515
142 29 -687
815 905 460
506 29 847
861 908 82
892 266 77
398 103 -512
542 774 -600
785 266 16
104 806 34
225 534 978
666 573 -801
566 494 336
395 724 806
589 815 302
787 863 -823
295 650 675
154 159 -37
339 367 389
573 676 -356
567 494 807
57 891 121
360 910 -127
435 864 -660
640 709 340
817 529 966
582 41 518
718 170 -233
59 600 -777
20 706 -325
717 37 -299
686 228 127
485 451 834
44 361 614
49 171 303
451 186 388
203 239 720
474 198 423
834 530 -144
52 519 -526
246 819 -403
650 690 -309
91 193 -628
846 316 656
99 175 454
867 164 614
537 710 -805
815 687 -747
208 540 258
208 838 -462
781 148 684
740 238 -828
77 669 -523
179 655 -284
56 587 557
903 199 -249
31 905 -425
110 555 850
429 368 447
275 281 -97
421 727 196
329 476 470
17 874 277
433 508 -884
530 195 -483
687 398 69
484 674 -88
83 602 -79
897 631 -359
820 860 354
631 161 327
203 418 864
399 894 -878
794 638 -621
288 479 -627
427 757 761
785 341 4
512 643 -470
91 498 -507
520 103 -936
520 882 -92
725 289 -892
314 230 729
74 346 -602
837 247 221
780 777 -604
59 651 -890
502 111 364
145 631 -835
461 382 -104
522 64 -271
892 24 -806
569 849 -751
601 747 553
763 16 669
896 852 340
798 674 -471
584 843 455
729 504 -445
711 477 -941
208 806 798
686 235 242
80 130 200
159 149 914
500 675 -60
712 136 375
749 7 104
893 525 -508
794 195 -581
159 247 279
658 380 921
286 375 418
58 472 208
262 343 -292
824 586 490
684 412 353
906 331 137
615 14 798
569 485 813
389 238 -377
484 143 40
272 789 34
784 305 937
29 422 336
130 386 909
288 78 -587
211 686 -421
121 166 456
280 254 -267
200 570 557
363 834 -208
265 273 537
733 718 79
272 611 263
251 807 -615
55 282 -524
20 128 546
476 253 -602
421 859 -450
778 748 -605
440 910 -571
401 626 -333
507 570 -640
567 497 -238
445 114 50
732 435 237
711 102 -774
279 278 -978
36 640 216
342 311 926
625 300 486
452 608 -688
151 87 -664
14 865 -771
56 359 -688
799 501 -572
236 498 -897
772 498 -859
404 46 -153
220 177 697
725 55 156
348 685 650
448 173 -341
882 872 961
180 48 376
254 714 -761
606 290 72
236 30 101
722 766 -850
901 849 -226
308 217 -562
105 715 -165
869 505 748
203 189 576
737 896 -308
783 85 955
607 507 -122
494 109 -386
301 651 596
620 801 -727
747 25 -530
485 8 929
891 475 -249
370 808 632
828 821 -278
138 111 753
251 829 -813
815 898 -207
447 232 -103
803 374 -355
757 442 29
100 117 344
235 639 771
36 304 862
671 230 144
526 455 807
486 170 790
88 640 -33
25 855 516
269 287 17
537 126 -736
130 116 950
44 355 483
483 341 8
152 454 -382
329 822 885
5 357 590
537 273 -886
264 143 780
799 802 773
174 417 1000
872 157 650
374 315 928
172 882 468
454 587 768
122 283 891
446 84 944
267 450 -231
280 703 -860
243 57 -531
81 855 240
795 706 -264
21 765 -432
171 43 -293
355 732 724
13 325 -897
281 543 -593
178 681 -995
698 395 487
314 54 712
170 795 -329
230 784 59
21 62 -328
559 392 116
665 374 -865
390 334 17
274 223 -615
793 351 453
449 732 -413
724 840 -623
840 297 976
423 665 60
152 825 -747
511 900 44
692 225 -138
898 554 -701
339 148 -439
746 842 -969
884 769 525
714 716 447
691 619 -830
873 360 413
422 43 974
532 889 265
135 297 -368
286 574 250
804 215 870
582 387 -136
518 725 913
612 784 538
456 628 757
706 315 -69
459 903 617
404 589 879
428 423 -398
50 901 524
345 264 871
891 83 834
765 200 -652
447 137 402
419 872 984
442 321 67
644 609 360
483 170 -5
818 108 722
517 16 -271
211 36 829
336 131 447
636 252 760
529 613 770
119 28 -891
475 171 94
400 51 489
657 377 443
254 467 555
658 69 -481
385 455 -39
50 71 903
557 277 -409
413 385 -24
89 353 381
298 726 -11
224 8 -610
60 448 319
154 236 592
596 122 -155
344 416 -411
80 374 -846
267 741 351
892 448 729
810 114 785
326 792 -287
403 428 159
197 301 -759
177 144 279
147 804 419
430 875 534
375 390 304
501 380 613
146 177 -157
850 324 -387
263 892 -375
394 770 -461
101 463 -942
581 196 -54
97 858 580
266 509 -998
197 759 -392
831 764 630
134 106 291
473 577 -325
866 26 40
589 161 -880
105 94 -52
840 419 -963
304 370 -697
113 438 159
810 8 -585
627 747 -248
193 620 222
388 333 567
199 60 966
34 834 -810
253 237 -534
230 671 221
341 524 -294
868 227 512
452 802 -879
266 503 946
4 218 528
274 93 780
21 468 -191
362 643 694
501 105 221
333 310 822
227 526 779
893 64 66
219 510 741
845 798 -134
405 447 678
66 310 360
38 721 719
742 390 584
446 326 -587
509 685 -132
168 817 -660
207 451 863
547 433 -594
510 620 277
761 690 399
425 901 -925
416 848 794
184 95 475
153 881 163
122 809 -309
245 178 -606
711 752 -268
552 645 903
245 567 841
125 524 -910
595 232 -40
585 891 -992
570 113 1000
143 705 -896
627 125 -255
566 51 105
176 502 -155
810 424 -734
505 13 845
682 290 -807
565 442 991
702 794 -806
647 676 357
508 213 577
590 147 558
246 593 -945
799 678 707
792 652 765
832 591 267
22 288 -275
277 98 449
725 393 -854
307 668 997
745 618 914
573 417 207
470 15 -733
647 246 -108
484 842 104
458 409 372
512 80 -493
479 184 823
127 228 258
250 95 -584
22 442 166
722 305 -529
345 233 614
465 450 894
266 630 -300
387 56 -360
673 394 -130
616 890 696
699 903 -649
538 469 -326
509 402 426
528 230 -688
339 539 285
522 699 -265
449 832 824
128 87 190
579 272 855
695 257 942
791 821 324
721 565 871
201 672 -525
823 529 -908
619 445 965
662 424 -783
300 232 727
154 517 -749
808 66 -107
446 196 775
275 652 -631
605 59 655
474 368 -161
863 533 -786
400 528 613
684 446 543
842 57 962
23 355 -402
442 567 -569
892 309 -400
290 298 15
565 549 -105
630 587 444
740 133 131
525 824 -537
685 667 272
680 336 299
225 745 842
178 184 949
824 270 970
470 581 91
452 733 -405
59 280 -739
143 615 -622
359 276 -722
30 64 -205
762 373 391
490 309 -1000
194 161 896
585 346 -813
352 845 953
57 50 789
663 554 -843
762 619 340
500 493 -978
147 719 432
100 233 766
41 181 789
669 64 -523
516 309 -984
390 605 221
489 171 222
685 190 544
355 368 492
592 499 -647
792 703 -111
293 199 914
400 12 999
713 503 865
134 562 -224
186 483 867
434 354 394
189 246 412
763 7 -422
781 268 -964
386 273 -990
197 153 414
619 470 164
582 866 -394
764 495 858
430 146 882
319 128 576
825 564 756
428 821 625
360 634 409
51 14 -977
860 656 -27
461 432 113
299 757 381
342 825 575
350 148 -528
117 869 -941
261 234 629
821 175 135
652 706 746
597 16 890
818 622 919
240 641 279
314 558 -838
529 620 -825
522 91 -845
269 192 -152
750 667 -182
593 111 -60
720 549 -512
237 742 921
764 754 293
546 52 -174
351 504 -715
137 309 -670
699 318 18
63 448 983
49 481 -989
258 528 -148
715 883 -554
471 534 -884
71 800 -40
187 40 905
641 693 -227
345 123 -72
351 889 -722
157 780 264
401 24 557
53 481 -869
120 126 -471
254 194 963
608 355 -43
286 437 496
170 588 188
478 685 990
419 229 -266
770 630 -277
658 23 -975
188 286 -848
692 258 765
579 409 919
626 532 -789
481 372 498
312 901 135
86 600 -260
160 182 367
249 525 -545
334 438 403
148 846 679
323 160 177
393 126 974
402 739 -891
641 704 506
871 536 -304
615 71 872
808 434 -272
573 766 -44
386 667 433
743 71 326
367 802 730
438 93 960
625 557 332
123 810 900
446 516 -216
502 194 -160
127 746 701
277 874 243
735 21 50
698 433 -499
188 498 10
229 416 -776
62 717 -933
760 593 -724
366 224 50
203 300 -348
49 85 302
552 4 -264
810 72 -380
42 187 796
580 19 -722
2 572 910
775 146 10
273 307 -958
826 713 -100
455 532 545
370 694 425
460 333 245
851 451 818
182 57 -958
422 371 419
195 790 92
304 862 -940
590 5 -337
753 787 682
288 450 604
868 192 -127
238 166 369
390 645 -272
604 673 -375
187 530 -269
901 261 443
720 682 -422
786 486 781
527 517 -914
694 642 -15
491 129 -97
720 302 529
268 750 -566
205 17 -257
876 241 389
541 871 -880
68 577 410
437 401 -144
192 565 -227
732 553 -369
540 248 -610
536 400 168
459 623 -551
145 199 234
270 336 -249
521 622 -43
534 908 -187
43 686 889
135 503 -20
207 859 -123
857 395 8
139 676 279
596 448 -767
649 635 -738
376 307 98
568 127 -583
274 276 -708
622 792 -604
167 156 602
313 843 523
677 218 -814
438 263 154
796 499 487
396 412 -517
644 704 968
505 311 241
78 139 -432
829 127 -97
280 384 706
693 445 -311
631 812 487
751 543 807
414 57 -225
167 28 771
683 5 225
630 316 78
893 185 68
349 188 735
25 904 -573
129 728 -4
62 613 453
779 571 96
220 505 -961
36 627 132
881 730 -441
288 310 141
58 124 -134
381 751 -174
98 660 -260
404 333 -486
522 690 446
286 860 198
663 635 -759
46 716 -940
384 482 -88
196 153 778
902 676 950
120 662 850
592 96 297
266 740 288
83 138 209
517 706 -862
101 135 -917
368 448 261
369 40 -485
766 744 334
257 797 -129
218 783 -887
753 486 -845
711 777 -235
869 614 -947
320 836 -79
634 11 891
288 219 492
41 276 -964
762 61 50
485 842 -879
721 333 867
811 572 -279
770 735 367
133 509 6
592 595 780
223 735 -556
866 659 648
742 864 -173
224 165 -992
839 363 143
147 12 765
868 629 -129
221 685 -155
497 175 -472
820 845
559 591 -768
195 184 -356
30 194 672
768 80 -453
96 710 273
590 813 573
318 315 494
313 702 -504
428 533 202
259 194 -853
281 626 388
612 788 -635
744 523 -718
402 759 300
317 673 -609
773 136 -521
522 531 307
441 740 186
319 573 724
676 473 -157
727 457 -265
59 76 169
258 726 -153
486 512 423
337 175 -65
785 105 -295
656 284 -443
238 422 362
789 297 -377
36 152 935
222 781 568
478 681 -369
697 689 849
642 377 -835
553 223 530
396 723 48
149 811 -614
130 392 973
729 12 -573
38 131 980
135 381 -426
218 13 -839
514 471 -596
597 535 -740
325 662 -604
54 490 -914
310 67 -960
383 266 695
764 491 646
579 744 463
636 554 -886
136 111 -520
317 268 54
458 346 384
364 161 -955
